@relation derived_cust_fin_validate_R_Feb14-2015_weka-weka.filters.unsupervised.attribute.Remove-R18-19-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute spatial-radial_div numeric
@attribute spatial-radial_loy numeric
@attribute spatial-radial_reg numeric
@attribute weekly_div numeric
@attribute weekly_loy numeric
@attribute weekly_reg numeric
@attribute hourly_div numeric
@attribute hourly_loy numeric
@attribute hourly_reg numeric
@attribute spatial-grid_div numeric
@attribute spatial-grid_loy numeric
@attribute spatial-grid_reg numeric
@attribute age numeric
@attribute gender {Male,Female}
@attribute marital {Married,Single,Divorced,Unknown}
@attribute education {'High School','Middle School',College,'Primary School',Master,PHD,Unknown}
@attribute working {'Private Sector Employee','Public Servant','Self-Employed - Retail','Retiree & Non-Employed','Self-Employed - Service',Non-Employed,'Retiree & Private Sector Employee','Self-Employed - Manufacture',Unknown,'Other Income',Housewife,'Retiree & Public Servant',Student,'Retiree & Self -Employed'}
@attribute Trouble {0,1}

@data
0.731761,0.76,0.870111,0.987658,0.511111,0.936619,0.904827,0.444444,0.890005,0.914333,0.52,0.896824,27,Male,Single,College,'Public Servant',0
0.937092,0.869565,0.906329,0.947097,0.658537,0.758193,0.890297,0.487805,0.869472,0.888679,0.521739,0.90015,24,Male,Single,'High School','Private Sector Employee',0
0.809981,0.704545,0.858301,0.944525,0.617647,0.913359,0.913072,0.485294,0.914464,0.876925,0.522727,0.790707,62,Male,Married,Master,'Private Sector Employee',0
0.929482,0.571429,0.276256,0.94566,0.560976,0.687194,0.963808,0.292683,0.499197,0.872899,0.52381,0.296896,37,Male,Married,College,'Private Sector Employee',0
0.881916,0.761905,0.825577,0.953934,0.571429,0.696907,0.983369,0.52381,0.662269,0.942322,0.52381,0.98292,39,Female,Single,College,'Private Sector Employee',0
?,?,?,0.987473,0.511111,0.872496,0.945939,0.344444,0.931577,0.864413,0.525,0.860667,40,Male,Married,'Middle School','Self-Employed - Retail',0
0.67685,0.925,0.93582,0.917577,0.649123,0.975587,0.927113,0.403509,0.829379,0.898461,0.525,0.805302,37,Female,Married,College,'Public Servant',0
?,?,?,0.909786,0.689655,0.923254,0.94031,0.448276,0.609848,0.924417,0.526316,0.943408,21,Male,Single,College,'Private Sector Employee',0
?,?,?,0.973088,0.571429,0.873698,0.877614,0.5,0.819615,0.924417,0.526316,0.265519,33,Male,Married,College,'Private Sector Employee',0
0.903109,0.736842,0.979852,0.982039,0.534091,0.964039,0.85725,0.465909,0.916889,0.905363,0.526316,0.799793,31,Male,Single,College,'Private Sector Employee',0
0.771728,0.842105,0.965238,0.962008,0.5875,0.995422,0.918101,0.3375,0.929283,0.887234,0.526316,0.875119,24,Male,Single,College,'Self-Employed - Manufacture',0
0.908885,0.75,0.9404,0.976276,0.565217,0.929517,0.947408,0.318841,0.851087,0.887537,0.527778,0.979417,31,Female,Single,College,'Private Sector Employee',0
0.934202,0.805556,0.875422,0.971518,0.571429,0.931841,0.90851,0.428571,0.954564,0.879578,0.527778,0.94104,31,Female,Single,'High School','Public Servant',0
0.92816,0.625,0.951688,0.98484,0.533569,0.994015,0.783344,0.515901,0.960689,0.877768,0.527778,0.761869,33,Male,Single,Master,'Private Sector Employee',0
0.836875,0.833333,0.932308,0.939781,0.632653,0.927676,0.957815,0.285714,0.918236,0.912485,0.527778,0.817868,32,Male,Married,'High School','Private Sector Employee',0
0.776581,0.735849,0.823135,0.962862,0.571429,0.944433,0.904262,0.415584,0.834225,0.862625,0.528302,0.92192,28,Male,Single,'High School','Public Servant',0
0.873411,0.660377,0.794325,0.990183,0.503106,0.904006,0.921014,0.329193,0.954568,0.83782,0.528302,0.919304,38,Male,Married,College,'Public Servant',0
0.786994,0.941176,0.943011,0.926214,0.633333,0.974676,0.919285,0.5,0.981839,0.941421,0.529412,0.818429,35,Female,Married,'Primary School',Unknown,0
0.926262,1,0.991401,0.92531,0.655172,0.909104,0.903164,0.551724,0.915483,0.95034,0.529412,0.908184,27,Female,Married,College,'Private Sector Employee',0
0.883517,0.745098,0.886927,0.946783,0.581395,0.854454,0.941895,0.337209,0.924033,0.835746,0.529412,0.819894,31,Male,Married,'High School','Private Sector Employee',0
0.847948,0.882353,0.868991,0.943717,0.584906,0.903678,0.926071,0.396226,0.899966,0.941421,0.529412,0.861309,38,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.982916,0.526667,0.909621,0.899762,0.333333,0.972975,0.825167,0.530973,0.750083,37,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.966205,0.566038,0.989841,0.934761,0.377358,0.965708,0.903247,0.53125,0.798185,36,Male,Married,College,'Public Servant',0
0.88393,0.8125,0.94572,0.972227,0.537037,0.883331,0.952759,0.314815,0.655822,0.923084,0.53125,0.859482,31,Male,Single,College,'Private Sector Employee',0
0.854483,0.65625,0.95879,0.950753,0.602941,0.937737,0.944059,0.352941,0.895753,0.877944,0.53125,0.925992,26,Female,Single,College,'Private Sector Employee',0
0.914737,0.866667,0.905686,0.936335,0.882353,0.915839,0.955807,0.470588,0.624711,0.957635,0.533333,0.855441,31,Male,Married,'High School','Private Sector Employee',0
0.928501,0.733333,0.316909,0.956715,0.652174,0.280178,0.956698,0.391304,0.198195,0.938053,0.533333,0.259149,56,Male,Married,College,'Self-Employed - Manufacture',0
0.844309,0.716667,0.837772,0.92012,0.6875,0.980373,0.935873,0.302083,0.952054,0.893958,0.533333,0.858479,30,Male,Married,College,'Public Servant',0
0.885601,0.733333,0.802016,0.833576,0.697674,0.926322,0.971393,0.302326,0.859897,0.948363,0.533333,0.905299,51,Male,Married,College,'Retiree & Non-Employed',0
0.908063,0.666667,0.939348,0.932052,0.571429,0.919691,0.920798,0.452381,0.933716,0.938053,0.533333,0.887918,32,Female,Married,College,'Private Sector Employee',0
?,?,?,0.99265,0.48,0.864102,0.908749,0.386667,0.954,0.909936,0.533333,0.785113,25,Male,Single,'High School','Private Sector Employee',0
0.938378,0.6,0.716801,0.986455,0.505495,0.65026,0.908871,0.340659,0.796263,0.849841,0.533333,0.894019,27,Male,Single,College,'Private Sector Employee',1
0.671398,0.866667,0.898429,0.87879,0.745283,0.934085,0.92868,0.311321,0.931372,0.902964,0.533333,0.925305,32,Male,Single,College,'Private Sector Employee',0
0,1,1,0.924382,0.636364,0.942478,0.902437,0.477273,0.958285,0.878238,0.535714,0.915739,39,Female,Married,Master,'Public Servant',1
0.8947,0.75,0.905278,0.903682,0.666667,0.891421,0.951374,0.361111,0.868888,0.855417,0.535714,0.843572,33,Male,Single,College,'Private Sector Employee',0
?,?,?,0.937729,0.6625,0.902677,0.904098,0.4625,0.946284,0.914079,0.535714,0.797063,36,Male,Married,College,'Public Servant',0
0.837704,0.875,0.956944,0.958957,0.582418,0.964632,0.887666,0.362637,0.957117,0.86216,0.535714,0.735989,29,Male,Single,Master,'Public Servant',0
0.751067,0.821429,0.877086,0.887194,0.733333,0.987949,0.925722,0.377778,0.911395,0.937628,0.535714,0.822318,28,Male,Single,College,'Private Sector Employee',0
0.954637,0.641026,0.863263,0.976243,0.56,0.963974,0.911409,0.426667,0.959363,0.917345,0.538462,0.830134,38,Male,Married,College,'Private Sector Employee',1
0.962947,1,0.778729,0.883561,0.807692,0.922753,0.94763,0.5,0.838984,0.968632,0.538462,0.9565,34,Male,Single,College,'Public Servant',0
?,?,?,0.837161,0.722222,0.376302,0.910278,0.611111,0.300057,0.957714,0.538462,0.248258,29,Female,Married,College,'Public Servant',0
0.907469,0.692308,0.78018,0.957504,0.578125,0.863402,0.901334,0.4375,0.931083,0.911845,0.538462,0.922226,49,Male,Married,'Middle School','Self-Employed - Manufacture',0
0.865556,0.74359,0.910588,0.841314,0.777778,0.890546,0.935767,0.428571,0.974338,0.919262,0.538462,0.922272,35,Male,Married,College,'Private Sector Employee',0
0.879714,0.692308,0.777378,0.947855,0.611111,0.724727,0.9436,0.361111,0.783872,0.924693,0.538462,0.845487,28,Male,Married,'Middle School','Private Sector Employee',0
0.792438,0.730769,0.897219,0.889058,0.705882,0.924259,0.966417,0.352941,0.855603,0.932167,0.538462,0.794534,33,Female,Married,College,'Private Sector Employee',0
0.837657,0.711538,0.953275,0.959051,0.59322,0.963968,0.956676,0.279661,0.966229,0.862198,0.538462,0.787602,37,Male,Single,Master,'Private Sector Employee',0
0.758748,0.78,0.94062,0.965233,0.592105,0.954976,0.897051,0.407895,0.944519,0.840954,0.54,0.842082,32,Female,Married,Master,'Public Servant',0
0.895374,0.72,0.953011,0.960054,0.6125,0.877945,0.94477,0.3625,0.866645,0.896116,0.54,0.852914,43,Male,Married,'High School','Private Sector Employee',0
0.774752,0.875,0.907835,0.967102,0.581395,0.903124,0.939577,0.372093,0.858192,0.903943,0.541667,0.751722,33,Female,Married,College,'Public Servant',0
0.858968,0.916667,0.902084,0.929883,0.641509,0.955504,0.927417,0.377358,0.931088,0.915878,0.541667,0.7708,38,Male,Married,College,'Public Servant',0
0.681498,0.914286,0.819819,0.995987,0.472222,0.770772,0.920653,0.416667,0.970186,0.877217,0.542857,0.832435,34,Male,Married,'High School','Self-Employed - Retail',0
0.677824,0.93125,0.922113,0.980371,0.530973,0.963247,0.917815,0.274336,0.954436,0.775124,0.54375,0.800996,51,Male,Married,College,'Self-Employed - Retail',0
0.638807,0.909091,0.736632,0.87852,0.714286,0.792347,0.929483,0.642857,0.909302,0.973215,0.545455,0.962693,43,Male,Married,College,'Public Servant',0
0.693712,0.909091,0.897712,0.878977,0.72,0.929713,0.876812,0.56,0.94831,0.868607,0.545455,0.732442,32,Male,Married,College,'Private Sector Employee',0
0.808595,0.909091,0.899256,0.860513,0.777778,0.837219,0.97354,0.444444,0.724826,0.94845,0.545455,0.845642,27,Male,Single,Master,'Private Sector Employee',0
0.842908,0.909091,?,0.947523,0.692308,0.779287,0.980724,0.384615,0.564644,0.91072,0.545455,?,62,Male,Married,College,'Retiree & Non-Employed',0
0.894965,0.909091,0.363908,0.892702,0.76,0.900629,0.954916,0.44,0.955484,0.973215,0.545455,0.848817,23,Male,Single,College,'Public Servant',0
0.905619,1,0.933262,0.946287,0.6,0.714619,0.908063,0.666667,0.755497,0.971326,0.545455,0.961998,49,Male,Married,'High School','Public Servant',0
0.912207,0.818182,0.965121,0.95514,0.591837,0.931521,0.900146,0.469388,0.958668,0.91072,0.545455,0.966268,43,Male,Married,'Middle School','Private Sector Employee',0
0.859661,0.727273,0.362271,0.930301,0.684211,0.968606,0.94992,0.473684,0.728094,0.971326,0.545455,0.241684,40,Female,Married,College,'Private Sector Employee',0
0.735638,0.909091,0.475868,0.934865,0.628571,0.801641,0.957925,0.371429,0.812657,0.917977,0.545455,0.875201,26,Male,Single,'Middle School','Private Sector Employee',0
0.897429,0.818182,0.959406,0.911468,0.651515,0.930558,0.867187,0.454545,0.945999,0.880745,0.545455,0.779705,26,Male,Single,College,'Private Sector Employee',0
0.931317,0.606061,0.907726,0.990014,0.494118,0.96837,0.905101,0.4,0.985562,0.863426,0.545455,0.936776,30,Male,Single,PHD,'Private Sector Employee',0
0.885804,0.857143,0.918761,0.940451,0.6,0.986666,0.923497,0.35,0.972906,0.906488,0.547619,0.822646,43,Male,Married,'High School','Private Sector Employee',0
0.925685,0.645161,0.970752,0.935069,0.632653,0.990848,0.892451,0.489796,0.958306,0.880025,0.548387,0.806196,29,Female,Married,College,'Private Sector Employee',0
0.668941,0.967742,0.880938,0.968171,0.569231,0.838792,0.949149,0.369231,0.97174,0.897446,0.548387,0.803418,53,Female,Divorced,College,'Retiree & Non-Employed',0
0.495569,0.975,0.720189,0.961677,0.602941,0.974892,0.946803,0.308824,0.953201,0.888506,0.55,0.845103,41,Male,Married,College,'Private Sector Employee',0
0.879802,0.655172,0.836208,0.946368,0.590909,0.90993,0.939888,0.386364,0.869107,0.887201,0.551724,0.963425,37,Male,Married,'Middle School','Private Sector Employee',0
0.887393,0.689655,0.335252,0.97362,0.558824,0.687484,0.919044,0.362745,0.545771,0.840926,0.551724,0.326165,29,Male,Married,Master,'Private Sector Employee',0
0.866638,0.689655,0.900994,0.983288,0.525424,0.927567,0.925309,0.355932,0.925325,0.890835,0.551724,0.903671,33,Male,Single,'High School','Private Sector Employee',0
0.883513,0.789474,0.848841,0.961193,0.584615,0.794582,0.91463,0.384615,0.738787,0.886298,0.552632,0.879851,34,Female,Single,College,'Public Servant',0
0.891317,0.659574,0.967184,0.980581,0.541667,0.907198,0.906377,0.4,0.944983,0.800502,0.553191,0.833946,33,Male,Married,Master,'Private Sector Employee',0
0.982389,0.666667,0.881009,0.919208,0.647059,0.800158,0.879936,0.529412,0.886684,0.970836,0.555556,0.842648,35,Female,Married,College,'Public Servant',0
0,1,1,0.967489,0.7,0.786626,0.973976,0.5,0.645968,0.970836,0.555556,0.841518,37,Male,Single,College,'Public Servant',0
0.630772,0.962963,0.77529,0.950522,0.603175,0.971789,0.889539,0.47619,0.95949,0.919899,0.555556,0.776639,31,Male,Single,College,'Private Sector Employee',0
0.968393,0.666667,0.76324,0.885036,0.769231,0.835135,0.928694,0.461538,0.615926,0.970836,0.555556,0.955632,50,Male,Married,'High School','Private Sector Employee',0
0.828871,0.888889,0.408657,0.910839,0.675676,0.755191,0.906059,0.459459,0.846722,0.940958,0.555556,0.942675,31,Female,Married,College,'Private Sector Employee',0
0.991076,1,0.299203,0.935782,0.705882,0.791892,0.969175,0.411765,0.583743,0.940958,0.555556,0.942675,55,Female,Married,College,'Public Servant',0
0.970836,0.555556,0.960234,0.930986,0.65625,0.99148,0.921552,0.46875,0.950308,0.940958,0.555556,0.872119,28,Male,Single,College,'Self-Employed - Service',1
0.828871,0.888889,0.885638,0.835975,0.7,0.786879,0.898244,0.7,0.899118,0.970836,0.555556,0.782958,29,Female,Divorced,'High School','Self-Employed - Service',0
0.83492,0.888889,0.916056,0.936573,0.626866,0.969815,0.948704,0.313433,0.951387,0.919899,0.555556,0.872103,69,Male,Married,Master,'Self-Employed - Manufacture',0
0.970836,0.555556,0.685054,0.954644,0.642857,0.746157,0.947457,0.571429,0.694685,0.940958,0.555556,0.942675,39,Female,Married,'High School','Private Sector Employee',0
0.748226,0.814815,0.849207,0.921907,0.623377,0.89862,0.899934,0.415584,0.946148,0.893249,0.555556,0.880036,28,Male,Single,College,'Private Sector Employee',0
0.772507,1,0.931122,0.957442,0.666667,0.947431,0.963951,0.52381,0.945957,0.970836,0.555556,0.809165,28,Male,Single,Master,'Public Servant',0
0.968393,0.666667,0.76324,0.87176,0.75,0.801322,0.957314,0.375,0.557029,0.940958,0.555556,0.942675,48,Male,Married,'High School','Private Sector Employee',1
0.745664,0.944444,0.895219,0.925483,0.653061,0.961947,0.926254,0.367347,0.958127,0.852661,0.555556,0.954192,55,Male,Married,'Primary School','Private Sector Employee',0
0.723308,0.888889,0.482544,0.957929,0.6,0.858562,0.938053,0.533333,0.810744,0.970836,0.555556,0.913092,37,Male,Married,'High School','Private Sector Employee',0
0.929402,0.603175,0.806082,0.973343,0.556604,0.812279,0.948526,0.273585,0.846589,0.79675,0.555556,0.74867,39,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.899404,0.722222,0.946998,0.942114,0.5,0.973515,0.940958,0.555556,0.745142,29,Male,Single,College,'Self-Employed - Retail',1
0.869239,0.888889,0.380354,0.950262,0.630435,0.827057,0.927063,0.391304,0.832341,0.928993,0.555556,0.936249,45,Male,Married,'High School','Public Servant',0
0.957995,0.722222,0.294694,0.86501,0.653846,0.876371,0.942472,0.461538,0.893979,0.938488,0.555556,0.941391,55,Male,Married,'High School','Retiree & Non-Employed',0
0.876358,0.888889,0.916022,0.955233,0.647059,0.750355,0.96466,0.411765,0.583854,0.940958,0.555556,0.942675,29,Male,Single,College,'Private Sector Employee',0
0.890063,0.634615,0.955008,0.983924,0.533898,0.983039,0.932673,0.347458,0.955745,0.806867,0.557692,0.739488,33,Male,Married,College,'Public Servant',0
0.883732,0.604651,0.930795,0.911145,0.653061,0.827846,0.896265,0.44898,0.901866,0.828581,0.55814,0.807716,59,Male,Married,College,'Retiree & Non-Employed',0
0.759228,0.906977,0.96885,0.967336,0.575758,0.960744,0.941505,0.348485,0.938888,0.930783,0.55814,0.825684,42,Male,Married,College,'Private Sector Employee',0
0.795325,0.725888,0.950472,0.991743,0.49,0.970043,0.912107,0.35,0.968737,0.768338,0.558376,0.782869,33,Male,Single,College,'Private Sector Employee',0
0.831839,0.794118,0.908791,0.906946,0.677966,0.964554,0.936901,0.338983,0.918236,0.881336,0.558824,0.876649,51,Male,Single,College,'Private Sector Employee',0
0.919693,0.6,0.941061,0.9497,0.576923,0.857163,0.933645,0.384615,0.879079,0.899937,0.56,0.76966,27,Male,Single,College,'Private Sector Employee',0
?,?,?,0.978746,0.54023,0.963291,0.921549,0.344828,0.902231,0.869391,0.560606,0.82982,45,Male,Married,'Middle School','Private Sector Employee',0
0.806937,0.756098,0.864119,0.985782,0.515625,0.738428,0.940397,0.375,0.911354,0.874256,0.560976,0.94339,35,Female,Single,Master,'Private Sector Employee',0
0.932531,0.560976,0.843076,0.919254,0.666667,0.964154,0.926359,0.333333,0.865302,0.815651,0.560976,0.956258,34,Male,Married,'High School','Public Servant',0
?,?,?,0.966196,0.555556,0.985287,0.916873,0.327485,0.953989,0.790321,0.5625,0.89372,52,Male,Married,Master,'Public Servant',0
0.921259,0.75,0.823223,0.902508,0.64,0.716127,0.957579,0.4,0.777734,0.926516,0.5625,0.8351,57,Male,Married,'Middle School','Retiree & Non-Employed',0
0.88686,1,0.964382,0.911081,0.666667,0.894631,0.903437,0.555556,0.887272,0.931511,0.5625,0.882712,32,Male,Single,'Middle School','Self-Employed - Service',0
0.895959,0.583333,0.940882,0.923798,0.654762,0.941088,0.959566,0.321429,0.898505,0.862047,0.5625,0.784621,50,Female,Married,College,'Private Sector Employee',0
0.924801,0.875,0.911562,0.941084,0.62069,0.888862,0.912484,0.517241,0.814872,0.931511,0.5625,0.836781,28,Male,Single,'High School','Private Sector Employee',0
0.707677,1,0.917973,0.92779,0.714286,0.871292,0.956444,0.428571,0.831429,0.931511,0.5625,0.801826,28,Male,Single,College,'Private Sector Employee',0
0.711897,0.9375,0.89101,0.901542,0.689655,0.878618,0.951672,0.413793,0.888495,0.910434,0.5625,0.836954,24,Male,Single,'High School','Private Sector Employee',1
0.95921,0.75,0.820886,0.942114,0.655172,0.755697,0.959583,0.413793,0.821048,0.931511,0.5625,0.830873,57,Male,Married,'Primary School','Retiree & Non-Employed',0
0.751287,0.90625,0.883448,0.846105,0.75,0.926503,0.952857,0.4,0.811118,0.919285,0.5625,0.865314,30,Male,Married,College,'Self-Employed - Service',0
0.78712,1,0.849471,0.971407,0.564103,0.927466,0.944073,0.384615,0.799737,0.941176,0.5625,0.93931,48,Male,Married,'Primary School','Private Sector Employee',0
0.662015,0.846154,0.863875,0.931731,0.64,0.953919,0.926985,0.32,0.854084,0.82174,0.564103,0.918022,31,Male,Married,College,'Private Sector Employee',0
0.75925,0.897436,0.91665,0.968931,0.574074,0.967891,0.853442,0.481481,0.875511,0.902104,0.564103,0.773186,29,Male,Single,'High School','Private Sector Employee',0
0.935445,0.645161,0.939073,0.95079,0.631111,0.96115,0.890486,0.4,0.942303,0.79446,0.564516,0.878615,41,Female,Divorced,'High School','Self-Employed - Manufacture',0
?,?,?,0.946624,0.62963,0.995003,0.949559,0.407407,0.902383,0.890831,0.565217,0.751342,28,Male,Single,College,'Private Sector Employee',0
0.98762,1,0.77512,0.866242,0.71875,0.850804,0.938813,0.375,0.879278,0.911176,0.565217,0.95269,26,Male,Single,'Middle School','Private Sector Employee',0
0.811844,0.73913,0.901099,0.928327,0.594595,0.995836,0.944379,0.432432,0.881504,0.9179,0.565217,0.754594,52,Male,Married,College,'Private Sector Employee',0
0.821527,0.804348,0.96103,0.938091,0.634921,0.99053,0.943757,0.365079,0.956392,0.833151,0.565217,0.901835,45,Male,Married,College,'Public Servant',0
0.633449,0.913043,0.938015,0.846985,0.75,0.866588,0.948624,0.392857,0.89091,0.903383,0.565217,0.834425,32,Male,Single,College,'Public Servant',0
?,?,?,0.990722,0.492537,0.89252,0.915971,0.373134,0.859087,0.910332,0.565217,0.959582,27,Male,Single,'High School','Private Sector Employee',0
0.787122,0.849558,0.973216,0.989199,0.492424,0.941105,0.923202,0.386364,0.99203,0.781853,0.566372,0.797339,43,Male,Married,College,'Self-Employed - Service',0
0.873562,0.716418,0.956443,0.982471,0.530303,0.873668,0.905581,0.325758,0.888611,0.840082,0.567164,0.816508,39,Male,Married,College,'Self-Employed - Retail',0
?,?,?,0.925805,0.634615,0.904197,0.921963,0.442308,0.960104,0.872085,0.567568,0.78458,25,Female,Single,'High School','Private Sector Employee',0
0.910795,0.621622,0.944393,0.950868,0.62963,0.768957,0.9478,0.37037,0.880935,0.886457,0.567568,0.732824,28,Male,Married,College,'Public Servant',0
0.916914,0.584615,0.920818,0.941706,0.62,0.960028,0.918613,0.36,0.98036,0.85005,0.569231,0.844973,44,Male,Married,College,'Self-Employed - Service',0
0.784379,0.847222,0.976306,0.965818,0.568421,0.951908,0.916915,0.421053,0.976605,0.939497,0.569444,0.773399,42,Male,Married,Master,'Private Sector Employee',0
0.854991,0.857143,0.856063,0.876682,0.709677,0.92752,0.949523,0.387097,0.801799,0.947457,0.571429,0.937299,23,Male,Single,College,'Public Servant',0
0.634442,0.904762,0.904626,0.919455,0.636364,0.936213,0.918123,0.575758,0.996765,0.886351,0.571429,0.82989,24,Female,Single,'High School','Private Sector Employee',0
1,0.428571,0.595939,0.960225,0.75,0.298383,0.972765,0.5,0.645923,0.975504,0.571429,0.946605,25,Female,Single,College,'Self-Employed - Service',1
0.914101,1,0.967382,0.894965,0.909091,0.958853,0.94877,0.636364,0.943994,0.975504,0.571429,0.878346,46,Female,Married,College,'Public Servant',0
0.88627,0.828571,0.943451,0.993271,0.5,0.901379,0.900148,0.395833,0.925356,0.873303,0.571429,0.877505,34,Male,Single,Master,'Public Servant',0
0.913444,0.785714,0.336562,0.855911,0.736842,0.808762,0.950121,0.342105,0.534254,0.947457,0.571429,0.264695,25,Male,Single,'High School','Self-Employed - Service',1
